ID,Poverty_Code,CRM_Segment,Company_Type,Direction_Meeting,Low_Seniority,High_Seniority,Employees,Income_Level,New_Client,Number_Meetings,First_Meeting,Last_Meeting,Travel_First_Meeting,Travel_Last_Meeting,Size_Indicator
PRIVATE-3956,C,2,PRIVATE,1,4,8,505,A,NEW,1,09/15/10,09/15/10,259,259,S-M
PRIVATE-3957,B,11,PRIVATE,1,6,8,538,P,NEW,2,05/25/10,08/24/10,344,253,S-M
PRIVATE-3959,B,11,PRIVATE,1,3,8,550,M,NEW,2,04/21/10,09/14/10,414,268,S-M
PRIVATE-3961,C,9,PRIVATE,1,9,12,320,F,NEW,1,03/07/11,03/07/11,82,82,S
PRIVATE-3962,B,11,PRIVATE,1,7,9,558,N,EXISTING,1,10/25/10,10/25/10,225,225,S-M
PRIVATE-3963,A,11,PRIVATE,1,1,8,445,N,NEW,1,09/23/10,09/23/10,207,207,S-M
PRIVATE-3964,B,5,PRIVATE,1,1,6,560,P,NEW,1,09/08/10,09/08/10,242,242,S-M
PRIVATE-3965,C,11,PRIVATE,1,2,12,275,F,EXISTING,1,08/23/10,08/23/10,302,302,S
PRIVATE-3966,D,3,PRIVATE,1,5,8,200,F,EXISTING,1,10/21/10,10/21/10,180,180,S
PRIVATE-3968,B,5,PRIVATE,0,1,5,609,Q,NEW,0,NA,NA,NA,NA,M-L
PRIVATE-3969,C,11,PRIVATE,1,6,8,437,D,NEW,2,09/23/10,10/05/10,257,245,S-M
PRIVATE-3970,C,11,PRIVATE,1,6,8,550,H,NEW,1,09/28/10,09/28/10,245,245,S-M
PRIVATE-3971,B,5,PRIVATE,1,2,5,578,M,NEW,1,09/16/10,09/16/10,266,266,M-L
PRIVATE-3973,C,6,PRIVATE,1,6,8,840,O,EXISTING,1,09/14/10,09/14/10,259,259,L
PRIVATE-3976,B,6,PRIVATE,1,6,8,533,L,EXISTING,1,09/15/10,09/15/10,185,185,S-M
PRIVATE-3978,B,11,PRIVATE,1,6,8,664,M,EXISTING,1,09/14/10,09/14/10,155,155,M-L
PRIVATE-3980,A,6,PRIVATE,1,6,8,702,Q,EXISTING,2,09/14/10,09/23/10,157,148,M-L
PRIVATE-3981,B,11,PRIVATE,1,6,8,214,G,EXISTING,1,09/09/10,09/09/10,218,218,S
PRIVATE-3983,B,11,PRIVATE,1,6,12,525,I,EXISTING,2,04/22/10,05/16/11,412,23,S-M
PRIVATE-3985,B,5,PRIVATE,1,1,6,528,M,NEW,2,05/11/10,09/28/10,319,179,S-M
PRIVATE-3986,B,6,PRIVATE,1,7,8,1065,M,EXISTING,1,09/23/10,09/23/10,262,262,L
PRIVATE-3988,B,11,PRIVATE,1,6,8,760,L,EXISTING,1,09/20/10,09/20/10,179,179,M-L
PRIVATE-3989,A,11,PRIVATE,1,6,8,880,Q,EXISTING,2,10/19/10,11/08/10,228,208,L
PRIVATE-3990,B,9,PRIVATE,1,9,12,890,L,NEW,1,09/27/10,09/27/10,260,260,L
PRIVATE-3991,C,11,PRIVATE,1,6,8,630,L,NEW,1,09/28/10,09/28/10,269,269,M-L
PRIVATE-3992,B,6,PRIVATE,1,7,9,768,I,NEW,1,09/16/10,09/16/10,190,190,M-L
PRIVATE-3993,C,11,PRIVATE,1,6,8,758,F,EXISTING,1,09/14/10,09/14/10,185,185,M-L
PRIVATE-3994,C,11,PRIVATE,1,1,12,1201,L,NEW,2,02/18/10,09/01/10,468,273,L
PRIVATE-3995,C,11,PRIVATE,1,6,8,1300,O,EXISTING,2,09/07/10,09/22/10,270,255,L
PRIVATE-3996,B,6,PRIVATE,1,6,8,640,E,EXISTING,1,09/30/10,09/30/10,259,259,M-L
PRIVATE-3997,B,7,PRIVATE,1,6,8,942,M,EXISTING,1,09/21/10,09/21/10,277,277,L
PRIVATE-3998,A,11,PRIVATE,1,5,8,122,M,NEW,1,08/31/10,08/31/10,266,266,S
PRIVATE-3999,A,11,PRIVATE,1,6,8,1278,P,NEW,1,09/23/10,09/23/10,224,224,L
PRIVATE-4000,C,8,PRIVATE,1,6,8,1022,J,NEW,1,10/12/10,10/12/10,238,238,L
PRIVATE-4002,A,7,PRIVATE,1,6,8,1300,P,NEW,2,06/02/10,09/28/10,390,272,L
PRIVATE-4003,C,11,PRIVATE,1,7,8,641,K,EXISTING,1,09/16/10,09/16/10,154,154,M-L
PRIVATE-4004,B,6,PRIVATE,1,6,8,728,M,NEW,1,05/18/10,05/18/10,318,318,M-L
PRIVATE-4006,C,11,PRIVATE,1,6,8,534,H,EXISTING,1,09/20/10,09/20/10,273,273,S-M
PRIVATE-4007,A,11,PRIVATE,1,7,8,321,M,NEW,1,09/01/10,09/01/10,285,285,S
PRIVATE-4008,B,11,PRIVATE,1,1,8,917,O,EXISTING,1,09/15/10,09/15/10,258,258,L
PRIVATE-4009,C,11,PRIVATE,1,6,8,125,G,NEW,2,05/11/10,09/13/10,385,260,S
PRIVATE-4010,B,5,PRIVATE,1,1,6,652,Q,NEW,2,05/19/10,08/25/10,314,216,M-L
PRIVATE-4012,B,11,PRIVATE,1,7,9,556,I,NEW,1,10/27/10,10/27/10,237,237,S-M
PRIVATE-4017,C,9,PRIVATE,0,7,12,367,E,NEW,0,NA,NA,NA,NA,S-M
PRIVATE-4018,B,6,PRIVATE,1,7,8,688,P,EXISTING,2,04/28/10,09/01/10,315,189,M-L
PRIVATE-4019,B,11,PRIVATE,1,6,8,853,O,NEW,2,05/11/10,08/30/10,307,196,L
PRIVATE-4020,B,11,PRIVATE,1,1,8,982,P,NEW,1,09/15/10,09/15/10,185,185,L
PRIVATE-4021,A,6,PRIVATE,1,1,8,717,N,NEW,1,09/28/10,09/28/10,253,253,M-L
PRIVATE-4023,B,6,PRIVATE,1,1,8,490,N,EXISTING,1,09/28/10,09/28/10,187,187,S-M
PRIVATE-4024,B,6,PRIVATE,1,7,8,170,G,NEW,2,04/12/10,09/22/10,411,248,S
PRIVATE-4026,B,6,PRIVATE,1,7,12,329,H,NEW,2,03/04/10,10/19/10,474,245,S
PRIVATE-4027,A,6,PRIVATE,1,7,8,921,P,NEW,1,08/18/10,08/18/10,253,253,L
PRIVATE-4028,B,11,PRIVATE,1,5,8,200,G,EXISTING,1,09/16/10,09/16/10,258,258,S
PRIVATE-4031,B,6,PRIVATE,1,6,8,1250,P,NEW,1,10/27/10,10/27/10,173,173,L
PRIVATE-4032,C,11,PRIVATE,1,6,8,687,C,NEW,1,10/27/10,10/27/10,228,228,M-L
PRIVATE-4033,B,6,PRIVATE,1,6,8,583,O,NEW,2,09/13/10,10/11/10,265,237,M-L
PRIVATE-4034,A,5,PRIVATE,1,3,5,430,Q,NEW,2,05/17/10,09/14/10,279,159,S-M
PRIVATE-4036,C,5,PRIVATE,1,2,5,600,I,NEW,2,04/22/10,09/16/10,325,178,M-L
PRIVATE-4039,B,6,PRIVATE,1,6,8,800,O,NEW,1,09/02/10,09/02/10,211,211,M-L
PRIVATE-4045,A,6,PRIVATE,1,8,9,1280,O,NEW,1,09/20/10,09/20/10,268,268,L
PRIVATE-4047,B,11,PRIVATE,1,2,8,440,J,EXISTING,1,11/01/10,11/01/10,218,218,S-M
PRIVATE-4048,C,6,PRIVATE,1,1,8,1200,O,NEW,1,09/29/10,09/29/10,207,207,L
PRIVATE-4049,A,6,PRIVATE,1,6,8,916,Q,NEW,1,10/05/10,10/05/10,257,257,L
PRIVATE-4050,B,5,PRIVATE,0,1,5,272,Q,NEW,0,NA,NA,NA,NA,S
PRIVATE-4051,C,11,PRIVATE,1,6,8,850,D,NEW,1,10/14/10,10/14/10,230,230,L
PRIVATE-4052,A,6,PRIVATE,0,6,8,670,Q,NEW,0,NA,NA,NA,NA,M-L
PRIVATE-4054,B,11,PRIVATE,1,6,8,897,J,NEW,1,09/28/10,09/28/10,245,245,L
PRIVATE-4055,C,5,PRIVATE,0,1,5,737,J,EXISTING,0,NA,NA,NA,NA,M-L
PRIVATE-4057,B,6,PRIVATE,1,6,8,787,Q,EXISTING,1,10/07/10,10/07/10,196,196,M-L
PRIVATE-4058,B,6,PRIVATE,1,6,8,511,N,EXISTING,1,10/15/10,10/15/10,207,207,S-M
PRIVATE-4060,A,11,PRIVATE,1,7,12,500,H,EXISTING,1,09/01/10,09/01/10,251,251,S-M
PRIVATE-4062,B,5,PRIVATE,0,1,6,690,Q,NEW,0,NA,NA,NA,NA,M-L
PRIVATE-4064,B,11,PRIVATE,1,6,8,450,F,NEW,1,09/14/10,09/14/10,265,265,S-M
PRIVATE-4066,B,11,PRIVATE,1,6,8,711,L,NEW,1,09/22/10,09/22/10,267,267,M-L
PRIVATE-4067,C,6,PRIVATE,1,6,8,380,E,NEW,2,03/10/10,10/05/10,382,173,S-M
PRIVATE-4068,B,11,PRIVATE,1,6,8,440,N,EXISTING,2,05/25/10,09/16/10,384,270,S-M
PRIVATE-4069,C,11,PRIVATE,1,6,8,475,D,NEW,1,09/15/10,09/15/10,204,204,S-M
PRIVATE-4070,C,3,PRIVATE,1,1,8,360,H,EXISTING,1,10/07/10,10/07/10,244,244,S-M
PRIVATE-4071,B,11,PRIVATE,1,1,8,1200,E,NEW,2,03/30/10,09/28/10,440,258,L
PRIVATE-4072,A,6,PRIVATE,1,6,8,670,Q,NEW,1,09/15/10,09/15/10,150,150,M-L
PRIVATE-4074,C,6,PRIVATE,1,6,8,546,J,EXISTING,1,09/28/10,09/28/10,264,264,S-M
PRIVATE-4075,B,5,PRIVATE,0,1,5,592,M,EXISTING,0,NA,NA,NA,NA,M-L
PRIVATE-4076,C,11,PRIVATE,1,7,8,525,K,NEW,1,10/27/10,10/27/10,222,222,S-M
PRIVATE-4077,C,11,PRIVATE,1,7,8,198,F,NEW,1,09/01/10,09/01/10,195,195,S
PRIVATE-4078,D,11,PRIVATE,1,7,9,550,D,NEW,1,10/13/10,10/13/10,222,222,S-M
PRIVATE-4079,B,11,PRIVATE,0,6,8,861,L,EXISTING,0,NA,NA,NA,NA,L
PRIVATE-4080,C,6,PRIVATE,1,2,8,700,L,EXISTING,1,09/07/10,09/07/10,223,223,M-L
PRIVATE-4081,A,6,PRIVATE,1,7,9,761,P,NEW,1,10/12/10,10/12/10,254,254,M-L
PRIVATE-4082,B,5,PRIVATE,0,1,6,557,P,NEW,0,NA,NA,NA,NA,S-M
PRIVATE-4085,A,7,PRIVATE,1,6,8,654,Q,EXISTING,1,09/22/10,09/22/10,222,222,M-L
PRIVATE-4086,C,11,PRIVATE,1,6,8,365,F,NEW,2,05/25/10,09/07/10,378,273,S-M
PRIVATE-4088,B,11,PRIVATE,1,6,8,791,M,NEW,1,10/07/10,10/07/10,237,237,M-L
PRIVATE-4090,B,11,PRIVATE,1,6,8,450,J,NEW,1,09/28/10,09/28/10,179,179,S-M
PRIVATE-4093,B,6,PRIVATE,1,6,8,804,N,EXISTING,1,10/26/10,10/26/10,159,159,M-L
PRIVATE-4095,B,11,PRIVATE,1,7,8,120,N,EXISTING,2,03/11/10,10/04/10,459,252,S
PRIVATE-4096,B,11,PRIVATE,1,2,12,450,J,NEW,1,08/31/10,08/31/10,265,265,S-M
PRIVATE-4097,B,7,PRIVATE,1,7,8,977,Q,NEW,2,05/13/10,06/14/10,324,292,L
PRIVATE-4098,B,6,PRIVATE,1,6,8,900,M,EXISTING,2,04/19/10,09/16/10,341,191,L
PRIVATE-4099,B,11,PRIVATE,1,7,12,900,J,NEW,1,08/26/10,08/26/10,278,278,L
PRIVATE-4104,A,6,PRIVATE,1,6,8,519,P,NEW,2,05/27/10,09/16/10,362,250,S-M
PRIVATE-4106,A,11,PRIVATE,1,6,8,730,Q,EXISTING,1,09/09/10,09/09/10,196,196,M-L
PRIVATE-4107,B,6,PRIVATE,1,6,8,607,J,EXISTING,1,09/13/10,09/13/10,273,273,M-L
PRIVATE-4108,C,11,PRIVATE,1,6,8,754,G,EXISTING,1,09/28/10,09/28/10,236,236,M-L
PRIVATE-4109,B,11,PRIVATE,1,6,8,1514,Q,EXISTING,1,09/29/10,09/29/10,164,164,L
PRIVATE-4110,B,6,PRIVATE,1,7,8,1000,O,NEW,1,09/28/10,09/28/10,270,270,L
PRIVATE-4111,B,11,PRIVATE,1,6,8,517,J,EXISTING,1,08/31/10,08/31/10,203,203,S-M
PRIVATE-4112,C,11,PRIVATE,1,5,8,694,I,EXISTING,1,08/12/10,08/12/10,262,262,M-L
PRIVATE-4115,A,7,PRIVATE,0,6,8,1183,Q,NEW,0,NA,NA,NA,NA,L
PRIVATE-4116,A,11,PRIVATE,1,6,8,928,L,NEW,1,08/24/10,08/24/10,281,281,L
PRIVATE-4117,A,7,PRIVATE,1,9,12,730,O,EXISTING,2,05/04/10,09/01/10,403,283,M-L
PRIVATE-4118,B,9,PRIVATE,1,9,12,1388,L,NEW,1,11/08/10,11/08/10,224,224,L
PRIVATE-4119,B,6,PRIVATE,1,7,8,540,Q,NEW,1,10/07/10,10/07/10,193,193,S-M
PRIVATE-4121,D,11,PRIVATE,1,1,8,299,B,NEW,1,09/29/10,09/29/10,250,250,S
PRIVATE-4122,B,6,PRIVATE,1,6,8,1135,O,NEW,1,09/01/10,09/01/10,214,214,L
PRIVATE-4123,A,6,PRIVATE,1,6,8,625,P,EXISTING,1,09/14/10,09/14/10,213,213,M-L
PRIVATE-4125,B,11,PRIVATE,1,6,8,672,K,EXISTING,2,05/17/10,09/02/10,356,248,M-L
PRIVATE-4126,B,6,PRIVATE,1,6,8,891,H,NEW,2,05/27/10,09/28/10,309,185,L
PRIVATE-4127,C,5,PRIVATE,1,1,6,518,O,NEW,2,05/25/10,09/21/10,391,272,S-M
PRIVATE-4128,C,5,PRIVATE,1,1,5,450,E,NEW,1,09/09/10,09/09/10,236,236,S-M
PRIVATE-4129,C,2,PRIVATE,1,2,8,304,F,EXISTING,1,03/24/11,03/24/11,82,82,S
PRIVATE-4130,B,11,PRIVATE,1,6,8,382,I,EXISTING,1,09/15/10,09/15/10,264,264,S-M
PRIVATE-4132,C,11,PRIVATE,1,6,8,1587,M,NEW,2,05/17/10,10/14/10,383,233,L
PRIVATE-4134,B,11,PRIVATE,1,7,8,905,O,NEW,1,09/23/10,09/23/10,259,259,L
PRIVATE-4135,D,11,PRIVATE,1,7,8,911,H,NEW,1,10/12/10,10/12/10,245,245,L
PRIVATE-4138,B,6,PRIVATE,1,1,8,790,M,NEW,1,08/25/10,08/25/10,200,200,M-L
PRIVATE-4139,A,6,PRIVATE,1,6,8,726,Q,NEW,1,09/16/10,09/16/10,229,229,M-L
PRIVATE-4140,C,11,PRIVATE,1,6,8,691,H,EXISTING,1,09/22/10,09/22/10,263,263,M-L
PRIVATE-4141,B,11,PRIVATE,1,6,8,330,L,EXISTING,1,10/06/10,10/06/10,232,232,S
PRIVATE-4142,A,11,PRIVATE,1,7,8,429,N,EXISTING,1,05/13/10,05/13/10,303,303,S-M
PRIVATE-4143,C,5,PRIVATE,1,5,6,700,Z,NEW,1,09/01/10,09/01/10,279,279,M-L
PRIVATE-4144,A,11,PRIVATE,1,6,8,190,L,NEW,1,09/23/10,09/23/10,269,269,S
PRIVATE-4145,C,9,PRIVATE,1,9,12,851,F,NEW,1,10/13/10,10/13/10,230,230,L
PRIVATE-4146,B,6,PRIVATE,0,6,8,736,P,NEW,0,NA,NA,NA,NA,M-L
PRIVATE-4147,B,6,PRIVATE,1,1,8,480,M,NEW,1,09/08/10,09/08/10,269,269,S-M
PRIVATE-4151,B,11,PRIVATE,1,6,8,1200,O,NEW,1,10/14/10,10/14/10,242,242,L
PRIVATE-4152,B,11,PRIVATE,1,1,8,499,N,NEW,2,10/29/09,09/30/10,598,262,S-M
PRIVATE-4153,B,7,PRIVATE,1,9,12,1712,N,EXISTING,1,10/12/10,10/12/10,250,250,L
PRIVATE-4156,C,2,PRIVATE,1,6,8,260,C,NEW,1,10/05/10,10/05/10,245,245,S
PRIVATE-4157,A,11,PRIVATE,1,2,8,175,J,EXISTING,2,05/04/10,10/21/10,399,229,S
PRIVATE-4158,B,11,PRIVATE,0,6,8,941,L,EXISTING,0,NA,NA,NA,NA,L
PRIVATE-4159,B,6,PRIVATE,1,6,8,860,N,EXISTING,2,04/29/10,09/29/10,420,267,L
PRIVATE-4161,A,5,PRIVATE,0,1,5,563,Q,NEW,0,NA,NA,NA,NA,S-M
PRIVATE-4162,C,11,PRIVATE,1,6,8,808,G,EXISTING,1,09/09/10,09/09/10,220,220,M-L
PRIVATE-4163,B,6,PRIVATE,1,1,8,840,O,NEW,1,09/08/10,09/08/10,276,276,L
PRIVATE-4166,A,7,PRIVATE,1,6,8,935,Q,NEW,1,09/29/10,09/29/10,255,255,L
PRIVATE-4168,B,11,PRIVATE,1,5,6,372,I,NEW,2,05/17/10,09/08/10,376,262,S-M
PRIVATE-4169,D,2,PRIVATE,1,6,8,1300,A,NEW,2,05/25/10,09/09/10,378,271,L
PRIVATE-4171,B,5,PRIVATE,1,1,6,398,M,EXISTING,2,09/30/10,10/19/10,244,225,S-M
PRIVATE-4172,C,6,PRIVATE,1,1,8,457,C,EXISTING,2,04/27/10,09/15/10,400,259,S-M
PRIVATE-4173,C,11,PRIVATE,1,6,8,1164,J,EXISTING,2,05/20/10,09/14/10,384,267,L
PRIVATE-4174,C,11,PRIVATE,1,6,8,700,I,NEW,1,08/31/10,08/31/10,273,273,M-L
PRIVATE-4175,0,8,PRIVATE,0,0,NA,0,0,EXISTING,0,NA,NA,NA,NA,0
PRIVATE-4176,A,6,PRIVATE,0,6,8,970,O,NEW,0,NA,NA,NA,NA,L
PRIVATE-4178,A,11,PRIVATE,1,6,8,637,O,NEW,2,09/14/10,11/15/10,274,212,M-L
PRIVATE-4181,B,11,PRIVATE,1,6,8,886,J,NEW,1,11/16/10,11/16/10,189,189,L
PRIVATE-4182,A,6,PRIVATE,1,6,8,957,P,EXISTING,1,10/13/10,10/13/10,247,247,L
PRIVATE-4183,C,11,PRIVATE,1,6,8,880,E,EXISTING,1,09/23/10,09/23/10,173,173,L
PRIVATE-4185,B,6,PRIVATE,1,6,8,460,M,NEW,1,09/20/10,09/20/10,199,199,S-M
PRIVATE-4186,A,9,PRIVATE,0,7,12,314,M,EXISTING,0,NA,NA,NA,NA,S
PRIVATE-4187,B,11,PRIVATE,1,6,8,682,J,EXISTING,2,04/28/10,09/21/10,412,266,M-L
PRIVATE-4188,A,6,PRIVATE,1,6,8,657,Q,NEW,1,09/28/10,09/28/10,259,259,M-L
PRIVATE-4189,A,6,PRIVATE,1,6,8,710,Q,NEW,1,09/08/10,09/08/10,263,263,M-L
PRIVATE-4190,B,6,PRIVATE,1,1,8,550,K,EXISTING,1,09/28/10,09/28/10,187,187,S-M
PRIVATE-4191,C,5,PRIVATE,1,1,5,333,F,NEW,1,09/14/10,09/14/10,246,246,S
PRIVATE-4192,C,5,PRIVATE,0,1,5,650,I,NEW,0,NA,NA,NA,NA,M-L
PRIVATE-4193,C,6,PRIVATE,0,5,11,406,K,NEW,0,NA,NA,NA,NA,S-M
PRIVATE-4194,B,7,PRIVATE,1,9,12,1140,O,NEW,1,11/10/10,11/10/10,229,229,L
PRIVATE-4195,B,11,PRIVATE,1,6,8,1318,P,EXISTING,1,09/14/10,09/14/10,179,179,L
PRIVATE-4197,B,11,PRIVATE,1,6,8,1514,Q,NEW,1,09/29/10,09/29/10,164,164,L
PRIVATE-4198,A,6,PRIVATE,1,6,9,1102,Q,EXISTING,2,09/23/10,09/24/10,168,167,L
PRIVATE-4199,B,6,PRIVATE,1,6,8,620,I,NEW,1,09/15/10,09/15/10,197,197,M-L
PRIVATE-4200,B,11,PRIVATE,1,6,8,772,L,NEW,1,09/23/10,09/23/10,171,171,M-L
PUBLIC-11,0,8,PUBLIC,0,0,NA,0,0,EXISTING,0,NA,NA,NA,NA,0
PUBLIC-13,0,6,PUBLIC,1,7,8,0,O,EXISTING,1,09/21/10,09/21/10,275,275,0
PUBLIC-20,0,6,PUBLIC,1,1,8,260,K,NEW,1,08/26/10,08/26/10,268,268,S
PUBLIC-23,0,11,PUBLIC,1,2,8,129,J,NEW,1,09/02/10,09/02/10,288,288,S
PUBLIC-26,0,6,PUBLIC,1,2,8,720,O,NEW,1,09/30/10,09/30/10,252,252,M-L
PUBLIC-34,0,11,PUBLIC,1,1,8,215,O,EXISTING,1,11/03/10,11/03/10,217,217,S
PUBLIC-44,0,6,PUBLIC,1,2,12,700,H,NEW,1,09/10/10,09/10/10,160,160,M-L
PUBLIC-62,0,8,PUBLIC,1,0,NA,0,0,EXISTING,2,08/30/10,09/14/10,287,272,0
PUBLIC-69,0,5,PUBLIC,1,2,6,409,I,EXISTING,1,09/22/10,09/22/10,230,230,S-M
PUBLIC-95,0,11,PUBLIC,1,2,8,185,I,EXISTING,1,08/31/10,08/31/10,224,224,S
PUBLIC-97,0,11,PUBLIC,1,2,8,129,J,EXISTING,1,09/02/10,09/02/10,288,288,S
PUBLIC-107,0,5,PUBLIC,1,1,8,516,N,EXISTING,1,09/14/10,09/14/10,275,275,S-M
PUBLIC-119,0,11,PUBLIC,0,2,12,700,L,NEW,0,NA,NA,NA,NA,M-L
PUBLIC-123,0,11,PUBLIC,1,1,12,452,Q,NEW,2,05/03/10,09/14/10,312,178,S-M
PUBLIC-137,0,6,PUBLIC,1,2,8,270,P,EXISTING,2,05/11/10,09/28/10,332,192,S
PUBLIC-151,0,11,PUBLIC,1,2,8,392,L,NEW,1,08/31/10,08/31/10,244,244,S-M
PUBLIC-160,0,6,PUBLIC,0,2,8,400,M,NEW,0,NA,NA,NA,NA,S-M
PUBLIC-168,0,6,PUBLIC,1,2,12,350,F,NEW,1,09/22/10,09/22/10,200,200,S-M
PUBLIC-203,C,6,PUBLIC,1,7,8,0,N,EXISTING,1,09/08/10,09/08/10,228,228,0
PUBLIC-226,0,8,PUBLIC,1,0,NA,0,0,EXISTING,1,08/30/10,08/30/10,257,257,0
PUBLIC-227,0,6,PUBLIC,1,2,12,1325,K,NEW,1,08/26/10,08/26/10,184,184,L
PUBLIC-233,0,6,PUBLIC,1,2,12,510,L,EXISTING,1,11/05/10,11/05/10,192,192,S-M
PUBLIC-240,0,11,PUBLIC,1,2,12,340,J,NEW,1,09/28/10,09/28/10,245,245,S-M
PUBLIC-247,0,2,PUBLIC,1,2,8,104,P,EXISTING,1,09/21/10,09/21/10,202,202,S
PUBLIC-250,0,2,PUBLIC,1,2,8,125,K,EXISTING,2,05/12/10,09/15/10,369,243,S
PUBLIC-254,0,2,PUBLIC,1,1,8,86,J,EXISTING,1,08/26/10,08/26/10,263,263,S
PUBLIC-277,0,6,PUBLIC,1,2,12,350,P,NEW,2,05/18/10,09/08/10,321,208,S-M
PUBLIC-286,A,6,PUBLIC,0,6,8,0,P,NEW,0,NA,NA,NA,NA,0
PUBLIC-310,0,8,PUBLIC,1,0,NA,0,0,EXISTING,1,08/30/10,08/30/10,257,257,0
PUBLIC-355,0,11,PUBLIC,0,1,12,930,Q,EXISTING,0,NA,NA,NA,NA,L
PUBLIC-356,0,11,PUBLIC,1,2,12,282,J,NEW,1,08/30/10,08/30/10,219,219,S
PUBLIC-357,0,6,PUBLIC,0,2,8,535,L,EXISTING,0,NA,NA,NA,NA,S-M
PUBLIC-364,0,8,PUBLIC,0,0,NA,0,0,EXISTING,0,NA,NA,NA,NA,0
PUBLIC-381,0,11,PUBLIC,1,2,12,1000,I,EXISTING,1,08/16/10,08/16/10,268,268,L
PUBLIC-391,0,11,PUBLIC,1,2,8,277,A,NEW,1,09/02/10,09/02/10,219,219,S
PUBLIC-401,0,11,PUBLIC,1,2,8,363,O,EXISTING,2,03/11/10,09/27/10,431,231,S-M
PUBLIC-405,0,6,PUBLIC,1,2,12,1026,M,NEW,1,10/01/10,10/01/10,234,234,L
PUBLIC-417,0,11,PUBLIC,1,1,12,205,O,NEW,2,05/17/10,09/14/10,328,208,S
PUBLIC-418,0,2,PUBLIC,1,2,8,104,P,EXISTING,1,09/21/10,09/21/10,202,202,S
PUBLIC-424,0,11,PUBLIC,1,7,12,222,K,NEW,2,05/10/10,09/20/10,370,237,S
PUBLIC-430,0,6,PUBLIC,1,1,8,261,Q,NEW,1,09/08/10,09/08/10,243,243,S
PUBLIC-438,0,2,PUBLIC,0,2,8,85,D,EXISTING,0,NA,NA,NA,NA,S
PUBLIC-450,B,6,PUBLIC,0,1,8,0,P,EXISTING,0,NA,NA,NA,NA,0
PUBLIC-453,B,6,PUBLIC,1,6,8,0,L,NEW,2,05/13/10,09/16/10,312,186,0
PUBLIC-457,0,11,PUBLIC,1,2,12,243,K,NEW,2,05/18/10,09/28/10,307,174,S
PUBLIC-472,0,2,PUBLIC,1,1,8,70,Z,NEW,2,05/18/10,06/08/10,379,358,S
PUBLIC-481,0,11,PUBLIC,1,1,8,120,Q,EXISTING,2,10/22/09,09/02/10,569,254,S
PUBLIC-496,0,12,PUBLIC,0,7,8,100,P,NEW,0,NA,NA,NA,NA,S
PUBLIC-508,0,11,PUBLIC,1,2,8,203,P,EXISTING,1,08/26/10,08/26/10,248,248,S
PUBLIC-509,0,11,PUBLIC,1,2,12,350,K,EXISTING,1,08/26/10,08/26/10,226,226,S-M
PUBLIC-516,0,6,PUBLIC,1,1,8,541,O,NEW,1,09/20/10,09/20/10,228,228,S-M
PUBLIC-544,0,8,PUBLIC,1,0,NA,0,0,NEW,2,09/17/10,10/15/10,212,184,0
PUBLIC-552,0,6,PUBLIC,1,1,12,603,K,EXISTING,1,09/29/10,09/29/10,185,185,M-L
PUBLIC-556,0,11,PUBLIC,1,1,12,205,O,EXISTING,2,05/17/10,09/14/10,328,208,S
PUBLIC-560,0,6,PUBLIC,1,1,8,566,P,NEW,1,09/23/10,09/23/10,195,195,S-M
PUBLIC-564,0,6,PUBLIC,1,1,12,675,A,NEW,1,09/16/10,09/16/10,177,177,M-L
PUBLIC-566,0,6,PUBLIC,1,2,8,426,Q,EXISTING,2,01/26/10,08/18/10,438,234,S-M
PUBLIC-571,0,11,PUBLIC,1,1,8,120,Q,EXISTING,2,10/22/09,09/02/10,569,254,S
PUBLIC-576,0,11,PUBLIC,0,2,12,195,M,NEW,0,NA,NA,NA,NA,S
PUBLIC-579,0,2,PUBLIC,0,2,8,52,D,NEW,0,NA,NA,NA,NA,S
PUBLIC-596,0,6,PUBLIC,1,7,12,0,J,EXISTING,1,09/21/10,09/21/10,250,250,0
PUBLIC-598,0,2,PUBLIC,1,2,12,148,A,NEW,1,09/14/10,09/14/10,274,274,S
PUBLIC-604,0,3,PUBLIC,0,2,8,353,H,EXISTING,0,NA,NA,NA,NA,S-M
PUBLIC-611,0,,PUBLIC,1,0,NA,0,0,EXISTING,1,09/16/10,09/16/10,287,287,0
PUBLIC-647,0,6,PUBLIC,1,2,8,300,J,EXISTING,1,09/14/10,09/14/10,185,185,S
PUBLIC-653,0,6,PUBLIC,1,1,12,854,Q,NEW,1,09/16/10,09/16/10,226,226,L
PUBLIC-660,0,6,PUBLIC,1,2,8,403,P,NEW,1,09/15/10,09/15/10,241,241,S-M
PUBLIC-662,0,11,PUBLIC,1,1,8,215,O,NEW,1,11/03/10,11/03/10,217,217,S
PUBLIC-673,0,6,PUBLIC,1,7,12,0,J,EXISTING,1,09/21/10,09/21/10,250,250,0
PUBLIC-682,0,6,PUBLIC,1,2,8,350,C,NEW,1,08/24/10,08/24/10,231,231,S-M
PUBLIC-687,0,11,PUBLIC,1,2,8,147,Z,EXISTING,1,10/05/10,10/05/10,191,191,S
PUBLIC-693,0,12,PUBLIC,1,2,8,165,M,EXISTING,2,09/20/10,10/05/10,234,219,S
PUBLIC-694,0,11,PUBLIC,1,2,12,806,O,NEW,1,09/30/10,09/30/10,179,179,M-L
PUBLIC-697,0,6,PUBLIC,1,2,12,350,P,EXISTING,2,05/18/10,09/08/10,321,208,S-M
